890
818
549
565
909
950
667
481
347
791
668
330
828
903
270
354
369
717
264
312
520
39
691
24
704
352
639
161
306
613
509
219
343
222
396
833
969
871
635
98
647
339
13
186
1
647
612
827
700
949
249
168
131
766
877
897
203
871
877
332
575
73
336
520
693
264
242
302
668
803
119
418
959
290
776
798
640
130
447
823
954
651
701
228
150
429
75
664
782
166
919
500
431
777
325
744
503
809
350
138
873
721
637
27
229
487
349
304
21
444
830
802
392
490
365
64
810
913
466
804
176
827
38
255
640
642
368
264
102
651
221
889
132
927
912
830
30
600
455
720
88
30
891
507
334
75
643
216
262
495
435
407
49
566
643
861
896
809
395
349
2
820
276
578
381
421
291
422
587
166
161
156
277
680
121
206
578
937
516
645
275
219
935
774
127
642
646
747
266
820
38
881
178
740
763
500
110
789
864
244
102
830
251
353
301
28
655
292
506
321
384
794
704
126
959
615
789
555
815
492
55
270
379
307
864
102
807
920
785
932
228
773
649
642
150
115
681
634
272
842
401
175
199
497
103
339
495
649
680
556
21
662
896
545
575
546
303
91
89
699
240
150
702
363
56
465
99
953
277
254
737
323
36
835
844
754
128
877
411
532
560
798
51
420
578
703
53
259
962
88
659
342
878
73
963
954
262
95
241
516
435
810
565
937
629
58
206
940
482
65
866
776
172
286
330
641
6
302
795
737
810
598
161
690
104
546
240
450
161
168
944
827
922
541
461
829
126
500
968
407
900
617
868
288
452
581
526
408
716
117
676
685
360
349
401
673
138
877
95
401
634
713
237
203
704
314
696
371
948
754
510
172
938
963
592
68
546
347
893
845
43
223
800
82
477
518
74
80
435
551
162
88
586
767
634
643
294
601
507
589
422
566
495
395
554
13
789
787
437
996
114
412
379
377
303
529
88
356
829
833
968
51
714
628
567
301
196
801
897
109
377
922
511
430
356
369
120
613
899
526
204
14
659
306
754
165
461
169
507
106
959
821
262
691
707
891
356
873
111
385
202
210
686
520
67
626
302
689
679
950
907
995
678
260
50
54
516
448
746
730
317
689
587
610
313
693
446
59
896
354
266
297
357
302
835
941
667
837
352
667
563
97
580
452
229
864
314
317
244
452
850
74
578
850
687
899
45
528
79
542
161
704
552
486
996
681
225
518
952
573
968
985
827
601
578
74
930
520
949
401
791
160
880
437
401
347
60
49
667
395
387
775
206
203
28
567
306
658
91
125
578
620
192
830
100
618
427
84
547
94
193
119
354
204
94
301
71
303
507
471
172
960
435
381
968
156
610
498
150
494
37
313
460
411
940
945
416
305
466
899
88
224
763
347
259
787
405
451
511
831
60
497
643
559
772
461
702
491
446
908
320
671
959
46
86
493
901
845
944
366
533
113
529
796
651
630
520
678
13
458
789
472
546
28
351
351
199
200
641
364
721
668
942
908
91
547
334
168
91
418
529
206
237
828
670
979
930
52
236
199
924
932
850
261
711
87
632
205
325
495
35
647
915
812
346
612
878
963
827
810
628
313
939
127
411
593
963
908
469
591
132
895
676
615
962
236
13
922
42
500
6
526
523
329
808
578
147
42
330
482
977
492
188
24
524
312
595
257
336
24
636
59
188
270
198
944
850
769
315
963
171
131
36
313
318
588
950
161
302
77
541
839
131
523
256
871
750
789
405
754
557
194
88
317
335
578
601
595
716
72
341
306
103
405
141
606
272
227
748
582
463
992
704
527
633
704
520
748
112
315
53
452
232
13
399
4
682
194
53
382
102
405
568
99
456
58
210
942
87
516
267
34
106
207
555
877
870
907
131
377
959
80
586
337
967
373
868
62
559
84
428
942
950
83
995
682
206
949
520
937
24
330
431
488
493
670
109
932
516
6
112
581
92
141
699
3
894
884
950
570
819
704
216
252
582
877
270
457
22
963
627
253
196
569
99
325
925
588
324
896
33
720
634
641
332
876
759
34
246
41
829
779
182
839
271
788
503
611
965
571
